game_id,game_name,total_bets,total_wins,RTP
6519fe5b-0ed3-404f-8343-75e62cb5b053,Roulette,46322,74132,91.79
4aeee880-e8fc-4e42-9546-f2b37a2a8b25,Roulette,50036,54902,87.6
e1d9fb5d-8707-4907-91a4-be7c0d824a8c,Roulette,63957,30224,93.72
3706ebbf-205f-4e8a-a575-fb8f952f3988,Roulette,63458,50984,88.11
667692bf-ef26-4131-b601-12ee2021ef1d,Poker,68572,68145,97.63
a7237ce1-60cf-4620-82d3-0696712e59c8,Blackjack,9075,66138,95.68
1b819415-ff53-46b7-8ffd-6edc160fd9cc,Slots,45905,4425,88.44
96b3d011-864d-478f-a87b-051bfd41a466,Roulette,81331,33884,94.54
a2dc3a2a-e547-407e-823b-c92713afd1de,Slots,95465,55701,91.36
ff7c98ea-7ba6-47ea-a664-4c6389c20856,Sports Betting,17145,17602,96.21
4cfe8931-e189-4d7f-b5b3-ae0a463a8c69,Poker,16608,24482,87.98
995c9475-fc51-4b4d-8140-6a6f3056abaa,Sports Betting,82023,7967,88.52
e65c2cc2-da12-464d-855a-12a0e45f5ac1,Poker,65995,61780,93.4
b6036056-20fb-486d-8ff7-fce447d0db91,Roulette,74153,12355,88.55
b723c7f5-36da-4f16-b7c9-6576b617fe26,Slots,51089,1821,96.07
1a7866ec-d7f5-48de-9d5b-beb0bcef26ca,Poker,51772,74187,85.6
d5a8c710-5e5f-4c00-961e-8995410f477f,Sports Betting,28290,74754,93.1
f3a52baa-3d42-4c95-8600-9ddd9737f244,Blackjack,36932,71008,92.05
7f29fc00-8a85-44be-a351-a3700c08870a,Roulette,79432,74013,95.89
43394fe9-e01f-4dbd-9498-897ab4554c0e,Sports Betting,56247,71017,94.91
a4fa82d9-a17c-4edf-97cd-0c546146a2d3,Slots,46912,44780,92.57
320ae868-9f97-40b9-9888-66501eee1f0d,Roulette,46134,40330,91.42
854669e6-da16-4b94-a801-7acaa72b4e71,Slots,58853,21012,85.66
0e4c5ec7-436a-49ee-a41f-2b044d4bf7ae,Roulette,22567,56027,94.98
841b7832-0f8e-4932-adf5-6ba6c3fcfc62,Poker,7988,43096,94.76
4d32432d-57a5-4cc7-b600-d4065fe01d7e,Sports Betting,31176,9080,86.58
5c67f10f-d5ba-42a3-b63c-b7d5206078c1,Poker,73018,27860,93.5
cce93469-54fa-4362-b29f-5667b5546dd5,Slots,5632,76669,85.64
015f687e-8067-41b1-99af-bba512c5069d,Slots,66194,6421,90.49
b3b8c9af-d7db-4995-bb75-fff1beabb967,Poker,39158,44418,90.44
9211904b-6a2a-470f-8f84-8014ba0bcf11,Poker,67113,43787,94.88
9422f9a5-ba4e-4047-b431-349e9a9049f0,Blackjack,30151,48609,86.75
e5d7f1bd-7c02-4c73-80a7-8ffd572d7be7,Poker,34272,53994,89.68
67c9d11d-35e0-4786-acbf-3ce7d201f4a5,Sports Betting,15307,59986,91.25
11c3a899-cc0a-4f42-8258-a6725dad5fa8,Slots,15945,74437,91.2
1b6f8f95-cbe7-4299-826c-29e847fffbc4,Slots,12225,74895,94.28
621f5e23-3eda-4d0e-af38-a697f0823200,Blackjack,24154,54642,97.94
090fb0c8-1a6d-499a-8f2f-3a9d0b59e0b7,Poker,14336,51107,91.83
940f9766-d936-45e3-8e9c-3b4d4c496877,Roulette,49190,22542,92.68
8c261509-2872-4d45-99d2-b0fc37a0c29e,Blackjack,27672,56405,87.95
2c48201c-70bd-4267-8be0-204123d84f32,Sports Betting,67046,40391,93.47
95903cd0-2ffc-45b6-b92a-afbdc6d7b9d7,Blackjack,46989,36555,92.45
2f81e8b5-e2ad-4271-801f-24942d5c9829,Sports Betting,5231,42883,92.48
bfa71867-61fa-4b97-a1b0-874567e4da34,Roulette,28779,22114,96.84
ac93ea28-3adc-4740-83b0-86d2f8fe4555,Sports Betting,54703,48156,87.44
049c9299-a9b0-4546-829e-7e52f1672469,Poker,7635,24391,92.33
febe68ef-2155-4049-851f-5d73f2e32c40,Roulette,37199,85588,91.13
1d742b3c-824e-4353-8e7f-6802a2cd1c1b,Sports Betting,51316,1049,93.69
a803b5fb-fc04-44fb-a210-1399b2b4526b,Roulette,9232,88096,86.11
147d0090-9913-469d-a54e-93a0b63a68aa,Slots,94699,40057,96.81
239e2394-6ba8-43db-9be9-57fba07df7c0,Poker,50646,44245,95.44
98c9d329-6e9c-45ed-894f-c349b37c25ce,Slots,4142,55053,96.82
c23673fb-1dbe-4b06-833b-19ccea6793e7,Sports Betting,23951,86143,89.42
4870451d-ffcd-40b2-804c-4d95c60831df,Poker,25691,1014,93.43
0a471325-f2a2-4ebb-9660-4715dfe5c83f,Roulette,97144,47610,88.32
65e3559a-93a9-433b-8f26-b2638688853a,Blackjack,17195,16053,88.95
52b01c6d-ff28-4a58-bfae-7e3be1a9a91b,Blackjack,43696,61213,89.58
8d77a6f5-e25c-4ecf-a608-ff518389ce52,Poker,71316,84185,90.13
0135ed52-a76f-4a45-bf9d-f7feb7a96a08,Sports Betting,33173,38411,89.36
eea67efd-6fb6-4460-8e76-215d2d3b5288,Poker,50006,26530,95.31
4c29f43f-b4d9-4652-bd3a-73902beb4044,Slots,59020,24109,88.11
0a8fcede-8d6b-408f-a8e6-fa71c6298445,Blackjack,78125,1813,87.33
33f29bda-8a3e-49e2-a000-87e3e80e389c,Sports Betting,48309,73987,95.78
30a3d875-89f1-4e59-8320-31c0e7c7e4fa,Roulette,7710,7937,97.31
5d5b8573-7dcb-431e-a0ad-65e2c66c1ab9,Roulette,61354,29614,87.01
825c76a3-5480-4a50-bb68-38823b557e10,Sports Betting,51762,60123,93.08
9beaea9e-62b4-4cbe-973e-c2840171b695,Blackjack,9968,77456,87.59
3577027f-5dae-49d8-8b76-af55d71684c3,Blackjack,39277,11594,87.84
adc68d61-fa62-4891-a06b-c6bcf49cabd2,Roulette,26059,75678,86.64
3766819a-17d8-4238-aa65-6c508bce4971,Sports Betting,68424,28181,87.12
67191554-3639-47d6-80ce-062c41cab47b,Slots,77979,54522,91.19
537f3219-23a8-4ee4-a3d3-35fb5f7b6782,Roulette,47006,77512,89.49
39f7a537-c89a-4076-8b2c-cf7356a752f6,Sports Betting,22426,44089,92.73
53677192-4396-4c93-8526-9efb46ebaaea,Blackjack,65766,69167,91.54
efb53ad6-4f1d-4cec-86cb-a8c1b3db2ef8,Roulette,79102,5478,89.99
7dff1749-aaa8-47bb-8a7a-1d89f81afe41,Poker,57147,19019,95.93
751990cf-4fab-4aa8-a90f-464351a48841,Poker,5333,24471,93.38
37dfd5e4-5ac4-48af-8bc1-053368f6ed55,Roulette,88472,48386,87.43
e639aff8-5235-4436-8b61-b284b2a156f4,Sports Betting,95058,4968,92.33
db23c607-68ef-4f5d-b37c-7372f4471aa4,Blackjack,3681,34023,95.96
4cecd043-4c79-4dc6-bedb-a1c90d50bc1c,Poker,9891,78161,89.75
feb646d1-06aa-4f13-9de5-bfc4e573c87a,Sports Betting,22250,67981,90.12
878e329c-cea2-421a-8b31-824d631f4160,Roulette,99689,49575,88.28
820cc322-df04-49e9-852f-d876897fbd99,Roulette,46241,61884,97.14
f23659bb-f090-40c3-aafd-40e6734dc96c,Sports Betting,42144,88530,92.86
880aa985-c0f3-41c0-9da7-9d262b8fda86,Blackjack,27729,22843,88.09
79303d96-add2-4400-936d-960628c930fd,Roulette,93944,55686,93.11
ae89827d-4ab2-4ac1-9b70-b960ba996c7e,Roulette,53869,32487,93.83
a2d3138c-e268-4b86-b438-6c0fe7a2684a,Blackjack,71501,51890,87.04
ca9f8a38-3bb3-4e39-8619-72c4f5527187,Sports Betting,92419,69772,97.77
0ee20aee-66ca-4923-b3ec-6b64872e6b0a,Roulette,25636,30091,93.42
c32648ed-99a1-4af7-8e95-e5a5deecda25,Sports Betting,89307,22832,86.31
ea87ac04-e784-4528-80e3-f79cabaa279b,Sports Betting,29056,52590,85.89
188b775b-6d86-4326-a275-8bb7888a04d3,Roulette,86643,60535,90.93
e226a1a7-cbed-432d-994f-74eb12b4794a,Sports Betting,35612,88596,92.05
bbf73485-df3f-4ab5-935f-ee8e2f6cc9d1,Sports Betting,19756,64816,86.62
07b4fe9f-f984-4c66-a15b-fa3b96742f19,Blackjack,91585,87203,85.47
71c1a3e4-cf53-4834-aa10-d5a9cfaed863,Blackjack,24726,26858,96.14
43fa158b-12c8-40f4-89e9-7338efbf3eb9,Blackjack,1259,84768,86.44
dedfe1d9-fbaf-42bf-91be-a2f42e649c64,Slots,90023,49747,87.19
8beee62e-8cf7-4dde-9ff7-59489169ae8e,Poker,98192,51727,94.37
282b06fb-e0de-49ab-b06f-43e531dbbcb0,Blackjack,64204,12598,90.15
7e365410-4832-400d-91f6-bb4a6c2531bc,Poker,92469,37374,90.51
7ddf8a3c-9f7a-4c86-8024-bae87e9a307b,Poker,91920,49012,93.05
f743855c-e9cb-42c9-ae22-ff0bac91153a,Blackjack,68059,88944,91.52
70be1648-7d81-40e3-9267-b746685c8dbc,Sports Betting,19081,60014,90.85
f32c9239-cb3f-459f-9255-941593148ec5,Slots,29635,62288,87.58
c2ae61f5-66d1-4e6f-9073-f5e3ba5abf9e,Sports Betting,49334,8600,87.36
7307641f-2028-4f84-9cd4-34500ed2828a,Blackjack,5802,12722,87.66
75f65926-4cbb-423c-bffc-2c03fac22aab,Poker,43125,31491,87.37
6a600b5c-9e62-41fc-9596-7b7adf788016,Poker,93129,71350,88.5
d4444a95-a7df-4691-9111-c0dba3c6bc76,Slots,43046,63889,91.37
940278a6-d6f0-446b-951a-aa35b58de14f,Sports Betting,64526,72408,89.63
4a6d178f-98ce-4ce2-9d0f-fe05f6a6d278,Roulette,72299,52330,92.13
f10db923-42dd-4689-911b-45442e793e6a,Blackjack,79770,46056,91.88
4f24d851-36d5-4c1b-af04-9c7b0e46bfc8,Poker,52252,7370,87.03
f19df342-8832-4307-a918-94cd6cb57d61,Poker,27486,40817,91.89
b6f440d5-ef43-42ed-b08a-ae8bda05df4d,Sports Betting,16214,46096,93.57
0d0a9add-3ba7-4587-b150-2b4c217f95e3,Sports Betting,71639,74112,86.66
8a96677b-4e92-418a-9e8a-31f962688cd2,Blackjack,43259,22148,96.02
d5a1c63f-b71a-474a-ba9c-92327789d084,Blackjack,55467,41790,90.72
7a0aa12c-54f5-49b3-8bc2-c7fdac4a1e9b,Roulette,11191,78756,95.24
043e4392-85f0-4f1d-8c11-2cbb5300d43a,Sports Betting,39121,22617,91.1
b67e7279-d910-4e20-99fe-fac61aba45ef,Slots,76016,51242,95.46
c84633d1-b4aa-42f3-9066-004aaa8848be,Slots,45103,6429,97.82
83c6af6a-7176-4b5c-b186-aec12329ecab,Poker,33074,89562,91.28
a73fbe2c-485d-4c8b-805e-ee44403bb1e3,Slots,49289,81580,87.85
65b32286-86ee-495b-b749-f986b888d2ed,Roulette,46476,71403,90.39
c41075c9-28af-4109-959c-75a460567566,Roulette,74540,40730,97.61
5ac9652f-5ea7-46f4-8351-dcce36b4243a,Slots,58058,3428,91.56
d361488c-1ad5-413e-9dc2-8e97c5352521,Slots,90085,83548,89.94
4079e544-3f82-4b2f-9e30-856bc802bf3b,Blackjack,22091,59919,93.83
d791db2b-54b0-4b07-9f70-c94a59910044,Poker,72831,88896,91.39
2e53144a-d4f5-4b33-ac4f-97123d8169d5,Blackjack,94575,6698,93.49
170c8cb0-aac6-4d67-aac2-89d7d584653d,Roulette,38210,71868,95.65
62d1b24e-4e01-48ed-9c9e-7d2785d808c1,Poker,54804,73467,95.45
ddb5392d-9917-4870-8b6f-26eefcee5ff1,Roulette,60738,48433,88.31
ac48e606-56e8-47a5-bf99-0af85d062832,Slots,78563,63909,87.11
7aa56725-8397-4361-a0b9-7755c704d14d,Blackjack,15246,84160,91.95
3dbda126-1acf-4028-8aa3-c49630272820,Slots,53350,13744,96.56
54ebf923-49ad-4c37-be9e-fb9300a7284f,Poker,24782,59088,89.72
ac029451-0dca-42d1-a604-990ccf0a6201,Roulette,13292,79336,92.28
2885b466-2d7f-465b-9727-2f058c161eeb,Slots,15344,41001,92.74
1349743a-2fff-4c51-9666-613810d6a7f7,Poker,9149,26436,87.46
267314e1-68dd-4473-95e1-58c54818735e,Poker,6802,31681,86.69
e14147ea-96ce-4b62-928e-0f54eb67c740,Slots,65024,936,97.55
48950f7a-bba3-405a-816a-e098859ad516,Poker,37946,76150,93.29
fced22ae-1f23-4c44-a8bc-60ae0895ca1c,Poker,42730,55987,97.99
1014282b-df43-4c85-8657-dd53d84fcd9a,Roulette,32246,84411,94.62
8ca82022-d6c8-4023-bf8e-488d12456dca,Poker,32317,17716,94.51
a6391661-ac6f-4791-b43d-041266a85916,Blackjack,62685,39897,90.62
20f3125a-73ea-4be6-832b-99f049b9d2b4,Poker,7988,41897,85.64
c30c7bc2-e43d-42c2-a78d-e7e24b8c7d3f,Slots,8807,65827,85.53
75e90a3f-c862-44c2-b1a3-14b9b62253c5,Sports Betting,16564,35742,97.23
663c06fd-65e8-41d5-bdbe-0c1c6f30288b,Roulette,68975,64049,87.74
61c6dafa-64dc-47eb-b76a-a27858fdc606,Slots,62448,70979,94.81
9bbdaf2c-2fe1-4e11-b185-6041e65db55e,Sports Betting,48560,558,97.85
1db1ea5c-5de0-4739-a8bc-03b2249454e1,Roulette,64593,32759,97.7
c0c7516c-39af-4bcf-b386-989ed2820b14,Slots,25501,18952,93.84
ee3857d0-7148-4970-b41f-7441da08745c,Poker,69092,20758,92.59
b7f671e2-7806-465b-a347-02f5ebf0ab63,Poker,9328,58239,97.63
3eb047e0-abcd-45e2-add5-3d4ea114aa1e,Roulette,72993,13991,88.99
5edb3dad-237b-4683-8945-ccea034c8814,Blackjack,33248,67692,92.49
38bfcdb4-97e8-4c96-a283-5cb7e164a352,Blackjack,28121,53401,95.08
55f888d3-6f72-43c5-973e-120a076bb9f8,Roulette,18672,45527,93.06
188bd043-f384-4ae5-b921-2d87bb8a63fa,Slots,14600,51853,89.35
d50949dc-4662-4944-bfcd-bc66e5c4babe,Sports Betting,43834,63074,86.91
a00478ed-8339-45d2-b55e-955f67eeba72,Roulette,67306,21874,95.98
63d95de1-5c7f-4771-854e-e611f741bd34,Roulette,50569,89964,93.8
887d6cdf-e4e4-47f4-9c59-aa28e3d0f102,Sports Betting,82344,34127,93.77
daa0dbe4-8d53-4e1e-9703-46412b5f839a,Slots,80867,62141,97.59
de5c6d50-c0f2-4cac-a1e2-555eacf21204,Poker,63293,25291,94.63
c5befca7-7484-4304-a90d-8be6747a1564,Sports Betting,44950,83890,85.95
5f21bc00-5d88-466f-82a5-ac49ee2fce6e,Blackjack,75513,60628,88.51
15114cb5-90b7-4d69-92cb-4e09bcaef419,Roulette,97057,75052,92.31
228e3463-9fdd-483b-91fb-9c04aba49396,Blackjack,19755,34350,91.89
029e3953-f928-47a7-8724-58a7310ff70b,Slots,29584,41663,87.61
1023ce9c-b3f3-4017-866c-1db9ac84ab0d,Blackjack,46267,52017,89.34
a228270e-6c5e-4d22-8170-161a4c3db3ae,Blackjack,71854,53348,97.4
ea531adb-e90f-4374-97ca-420941595361,Slots,38422,20899,94.29
7e948c33-7b7b-45eb-bae6-dabcabe7a7a4,Blackjack,75899,84334,90.23
dcb22a28-c8c0-46c9-868c-c62468251319,Blackjack,61410,32793,90.17
4bb1b341-dc97-4b7c-a402-6ca75f69399e,Slots,25844,25227,94.09
597cb7cf-391f-4ecd-8d3a-2eb595bb665d,Sports Betting,32815,52586,91.27
6682aef5-1601-4777-b855-8e21024d6ba0,Slots,70280,70948,87.82
47658c47-1173-4738-a80f-1a99168831be,Sports Betting,75735,26432,86.91
c5f592f2-8480-491a-a4a6-c2bfd796cd45,Slots,53853,42315,92.0
8410c760-a77c-47d4-a1c2-38d832a46d07,Poker,79706,84117,94.57
dc2f3d30-5587-4116-81f0-8483e4f40930,Blackjack,80522,56898,97.55
e3ba3fb3-f826-4d71-a0b0-fbb16900d27b,Roulette,43538,56380,86.78
030a5c0a-6430-48e6-97d5-3892cb7adcad,Poker,42748,46170,94.24
4084e3cf-e158-4402-ae02-a12fe33d2698,Poker,39775,14007,86.6
3962a7e2-e8e8-4fdb-88c8-8c032b3c4223,Blackjack,52189,57605,92.81
66b63765-01fa-47bb-8e9c-b71bd8a83e7d,Sports Betting,21140,76941,88.31
df343833-5f61-4ff7-a62d-168aaba51b02,Slots,30834,30110,92.52
dbea4031-7336-4e41-a23a-54e645c81d4d,Blackjack,77676,21144,85.13
7926ea9e-91d2-4e3a-932c-103df4e01353,Slots,79146,559,93.57
db56a660-ed1c-4684-a5e6-dd08b6c6ecbe,Sports Betting,85317,27296,93.12
7d6ac75b-7370-422e-afe2-23b655ef1b7f,Poker,40505,31821,89.0
8f7be529-f730-4c85-9e85-e65869c52f69,Sports Betting,54820,36775,96.9
a62dc8cb-30b9-4d40-94de-3ba252db1e88,Poker,33388,85813,94.74
99aa6f8f-2af7-46d6-a2d8-14ae268e836d,Poker,90549,30289,95.87
9ecc6197-278e-4df9-9943-998fbe096226,Blackjack,9394,17598,91.14
d3a4f233-6ea2-4dce-8304-e79391ea3c36,Slots,50791,40532,86.2
f3cbace9-68bd-41ce-965f-7f663fab15a5,Poker,92049,3426,97.98
792ccd3f-86dc-4bd7-8a4e-45ea7636a8f2,Slots,86599,59844,89.15
759fe85a-fbb9-449f-880a-ff4b307abbb0,Poker,12027,31329,94.73
89656bbc-0539-40ec-bacc-e0d544f16165,Poker,71863,20747,89.56
9f0aa839-bc3d-4952-baaf-2fc395ebb508,Blackjack,69741,43204,88.79
d50c1024-413c-408e-8b46-bbb52f5747de,Blackjack,8778,69927,96.71
cbffa2bd-d77f-4740-9340-0a8af33dc951,Slots,37234,25294,93.31
ba8a9f2a-f1b0-48a6-9618-9281bc6ac975,Slots,96359,31028,92.03
a8977db4-2f2b-4828-9fa3-6234f18e1a60,Blackjack,54335,6318,95.83
adb77891-fb96-4df2-a46c-0e9764d50abc,Poker,65089,64993,93.09
e9f4d8aa-624c-46ec-b292-e8aa205cf9c6,Blackjack,32526,46793,90.15
a78d36ab-c809-44f5-9d70-41375b05abde,Roulette,27484,60791,91.05
79ad04d3-4c9e-44ea-9627-dc19a46d5bb2,Roulette,84763,47510,92.4
c1feb6ab-e91e-4d26-bab1-cf15c71ba68f,Roulette,32344,25527,91.22
2ddad8bd-ed3f-4459-8d41-d8b75a08e2c1,Slots,80811,77756,87.2
3a10c89e-65b0-4950-882f-de4d67d5bfca,Sports Betting,9773,53130,92.48
f76ff992-44ab-42e3-a7be-f7b5a7707e26,Poker,73483,64750,89.9
c6ad62de-6f54-452b-9e8b-414a0d19f6e6,Roulette,21406,66492,92.71
65a683a5-18cd-4f60-a725-cc4d7ac9fb51,Sports Betting,27729,67982,90.91
44ade498-fd78-4cd1-9adc-d8bbe17b5846,Blackjack,43331,73013,97.06
36db0d5a-17d4-4758-a1b8-e6364a37911f,Blackjack,53605,64292,87.97
d88d8d91-5a07-403e-b2c2-16b97ed3be9b,Poker,21539,62628,90.62
39e8ff50-ea87-46a8-9959-9cfea6e3ba49,Sports Betting,32167,9997,87.44
47fb2be0-f0e6-4396-81f6-a7b020a649a6,Roulette,47790,52921,86.73
20a989f8-7745-4233-a413-30bca57a56a4,Roulette,82002,20089,89.89
9e9c878c-4cc5-4c9c-b70f-7d149d48b5ae,Poker,14411,76635,92.91
24d556ad-3238-4e52-8f64-7d81c4a9e0fa,Poker,19548,40168,93.92
fccb1510-3921-4e22-a4d5-22b91ab6d314,Blackjack,31338,42336,88.77
df5b3a63-509f-4b2a-bb65-387d2579c26d,Slots,95959,83315,93.65
5f54ea9e-a108-4c36-8105-4323103b7b08,Poker,62413,40149,86.28
612cb339-ab52-46fb-929d-c4d1246e3d5e,Roulette,37424,29617,88.95
b1d360e7-0c60-453b-856f-b11409f54aad,Slots,31302,55240,87.6
4b30fbcb-188e-4e99-bd9a-7074accf437e,Blackjack,9174,74772,93.88
05c6383b-0ccf-4452-8c0f-9663fb1b2bdd,Poker,70486,45248,97.9
099a4708-893f-4e7d-a3fa-6d179f142042,Blackjack,33635,84199,89.79
a2d719d0-a3a7-40d4-82a8-36aebd32e335,Poker,78001,59165,93.21
72b473a5-59b2-48e7-a2a3-9ad809dd73a9,Roulette,19338,89935,88.37
c68f8918-afd3-4deb-8df5-e4745b7d620c,Slots,88634,59479,92.48
f96186dd-f21e-413d-b43d-bcd1f3232d35,Sports Betting,75370,27484,96.48
9b02d276-5861-41f1-a742-9c9cb5963164,Sports Betting,62673,81047,85.3
c1a332cc-afff-4c07-8fc2-643c7b499bf3,Roulette,24520,7178,86.33
9eb20ffe-dc38-41f3-8ac3-33edd4ac40f5,Blackjack,83397,72085,88.09
a3d40080-1b04-40b7-bf78-c5e759a44eb2,Slots,74846,40726,86.06
5d7673f2-4095-4cb6-9a20-d9a467a7cf8e,Slots,16280,32533,85.93
79d559a1-244e-48ef-ad17-a47c96f21dc1,Poker,45464,82150,95.26
8f1699e8-7a34-4682-86c8-81b0590dd42e,Poker,60212,39449,90.35
84fca418-08d9-4ca0-8551-63fada9f0747,Blackjack,43606,39836,92.96
f056c121-9941-4892-bf9f-80bc3ebb3c8a,Sports Betting,11314,29906,87.34
f8bd0580-10d9-448d-bc32-980af53e9151,Roulette,11360,46624,85.12
ecd42d11-9246-4fc5-bf66-bd2efe072da1,Slots,49488,76719,89.64
5647d862-843e-4e40-92be-578615d5c46c,Roulette,94798,49846,94.59
16f11587-a263-4767-b8b7-86bcbbf9713d,Poker,57563,35221,85.18
0aefe166-6d8e-4ff7-a9b1-1c9407c94211,Sports Betting,7122,16767,89.15
362cca16-5701-4bf1-bc73-8bbc4d9932c5,Blackjack,33380,70859,86.55
0f7cd99c-ff99-43c4-a6f1-39de2243e39a,Poker,25880,63759,86.79
75724ad6-dcdb-4b77-98bd-4399ffcc3055,Sports Betting,65317,14368,96.17
1352c8c7-d801-48d5-96a9-535156c5a862,Sports Betting,21599,54406,95.05
49012776-8747-4d39-99a8-0fc36b3e2158,Sports Betting,14285,20567,92.37
a66843f9-16e4-4d34-86c7-ec798c749c24,Roulette,56456,82734,97.05
4ce2bb37-ea15-4297-9f22-77ddc171bd63,Poker,60053,73710,85.34
395eb0e8-7109-4c48-8ed3-1d18efbfbd7b,Sports Betting,79251,14837,91.35
25fb6e91-af35-42db-a894-d0714b645f4f,Blackjack,96555,45666,85.07
5b807db4-ce05-4f04-a413-febefe4a9439,Roulette,51300,2474,96.22
4900ce70-2169-4393-b07b-50b25095edf0,Blackjack,92338,85954,89.12
d6d4e557-1160-4283-8c3a-dfa63363a0a6,Roulette,55344,40915,86.18
97d4d186-c63b-44dc-b3f2-1e3657403866,Sports Betting,84347,11634,92.64
08564ce1-3811-4748-a23a-704f7839d183,Roulette,73633,63927,92.24
394e116a-6d60-4843-8d47-bc794bdb3cec,Slots,73573,37216,88.06
a864dd56-ef68-4a40-995f-9daca321d46f,Roulette,63905,85718,87.65
88acc3f5-05cd-457f-b737-0e9757e2b57c,Poker,32786,48827,89.65
c883490e-4b2b-4858-bba9-c8f585825a1c,Sports Betting,98771,43422,88.38
1ff5cbb8-bce3-4ed5-81b7-97ec3f4f3e90,Slots,6797,86932,90.49
2262d0af-5e3a-48b6-a8a6-7e53f5f15f79,Sports Betting,2657,66961,87.47
174a79c6-f0b9-4e30-8b2d-5b8c4bf6ef61,Blackjack,21275,35732,93.71
f78b5ca8-8407-467a-8c29-97cdb87b7fa0,Sports Betting,30097,27181,87.12
e92a6e5c-fae5-474f-81d9-715e1444ba89,Roulette,99559,69080,94.76
f11ca0ec-8d36-461e-a13c-6d25893bfaab,Poker,24628,82192,95.28
2f4f234a-d0f6-47dc-9eff-a6d25c7c555e,Blackjack,92242,17814,88.6
00632907-74d2-45b7-99b1-c7d4669cbd0e,Roulette,49447,89491,94.54
cedced08-ffcb-4bad-99d5-0b45f65fbd5c,Sports Betting,8380,49118,95.69
7ed0e40c-28ca-430a-a2f4-5f4a64408e7c,Roulette,12517,25811,88.76
b7db2c3c-c867-4a0c-861c-e6c22dc5c844,Slots,80436,69406,89.52
c45eca9a-7633-468d-8b60-5b39d225696d,Roulette,23556,12039,86.72
b27e7a36-5902-42bc-a200-a1fb5e3d2164,Roulette,30584,36205,93.41
338c79ca-a9cf-43bf-992b-d9f5cabdaea1,Blackjack,34324,41640,93.26
a6e46b91-5e12-4517-a986-abeba1672df4,Slots,84665,10479,93.48
c9ed5f25-feac-4a99-97b6-27f2e69552b4,Roulette,10127,43663,97.89
a56a616f-2e85-4c67-a469-91c35cd7270a,Roulette,42135,67272,90.92
a09a2312-a99c-449d-9a4c-12ea13450bc4,Slots,31313,25727,93.29
2a0f9b97-7c23-4585-be9f-83d221139859,Slots,91036,31147,94.99
37086558-53bf-4063-8222-1262ec157d18,Poker,24597,84364,86.61
453d85cc-947e-4715-ba2b-d07c1d5e8421,Roulette,2929,80196,89.37
02a00957-3e9b-49c6-aef1-fce62a52438a,Slots,93901,71986,91.7
a88d3987-4103-44a0-8900-019381a0c31e,Poker,45201,42091,95.31
1e98373a-94be-4377-8bef-b3669bdd7598,Sports Betting,82160,38019,87.5
a086508c-63e5-4008-8d10-f4a9d6295b0d,Roulette,95145,12747,92.59
f36c0376-483b-400f-b224-2d42718d72b1,Slots,6394,37849,86.37
c6d52253-b5f2-49cc-ba26-02592cfde981,Poker,57426,33757,90.24
0cc093b7-97a7-46d4-8027-cd2d7eb64611,Roulette,73061,64642,86.34
f6125667-bf85-4c1e-a626-9339fd8b0d12,Roulette,52073,87736,92.81
c2091ddb-a0a8-465b-a814-cb353557e8d3,Poker,3578,40094,91.9
97e33f82-1889-4072-93b9-ced36409d40c,Slots,17869,6959,85.38
49902220-d0fe-4d6c-877e-d25c1bc94f3e,Poker,91007,70741,92.46
be5a5e5c-c946-43c5-b836-4b5cdabd1155,Roulette,87563,50536,96.6
b8ac8c53-67da-4102-a4c3-ee1d18734607,Roulette,87528,72204,92.64
1159ab5c-fe50-4ed9-bf3c-e89965dadb11,Roulette,64910,7008,94.41
3d8f0a26-0913-4210-b0c9-aaf170fa16f9,Slots,90818,59882,87.56
87dda810-0ceb-4a05-9dc0-7f18f846bf20,Poker,45590,79623,91.55
7fa003e9-1bf2-47af-a604-b183a2f8e376,Sports Betting,9769,25877,87.94
5b6745a0-4396-4ce9-8f76-6729dc5f9d28,Roulette,10334,21618,88.09
fcbd1583-74c2-4f43-84d8-d19cf3da12e0,Roulette,26974,66700,91.26
11eed39b-12a0-480d-85e2-4202d0b23424,Sports Betting,84643,77405,93.57
b6a430de-d5d1-4c78-93a1-554db19dfdc3,Slots,13336,5268,88.59
24d36700-ee86-47dd-8f46-8b851e1fc6a1,Sports Betting,92005,26579,87.77
31234b7d-8025-41bb-a6c2-aa7fe254c2a1,Poker,28222,60231,90.19
dd2e6ee5-1ae3-49d6-a71b-e4fdb5d49a3f,Slots,2911,78672,92.26
b8731f4d-401d-4f9e-b585-2076251423f2,Poker,36988,52005,96.04
6b58922e-9124-4ccf-99da-d47e0522f7c3,Roulette,77242,33278,93.32
1daa680c-4510-4d64-bc2c-523aeee8a82d,Sports Betting,90561,9994,95.26
252409ee-3934-4126-acbc-d8246b16817b,Blackjack,64729,23157,87.08
815b401a-d8a9-4d51-a908-7d7545bb83aa,Roulette,23422,24206,94.14
03c34de9-b65f-4f5c-ae19-ab7b387149ab,Roulette,58629,56004,94.61
d0ceab22-f428-4b96-ae68-c0ed94c3f67a,Poker,43788,52844,93.39
af201d6f-3b03-4c97-bf51-39991f102816,Roulette,68635,52972,88.03
b7a772fc-341b-44db-9919-8b0f82c00e0a,Slots,87556,48541,86.23
43d44421-73e6-4e52-801a-6513e81f678c,Blackjack,69227,61543,85.03
b32776ca-1185-484e-918a-488564a4b3ee,Poker,74758,16516,96.83
